tweetid,userid,user_display_name,tweet_time,Traffic,Traffic_keywords,Travel,Travel_keywords,Terrorism,Terrorism_keywords,Weather (Regular),Weather (Regular)_keywords,Weather (Extreme),Weather (Extreme)_keywords,Crime,Crime_keywords,Events,Events_keywords,Education,Education_keywords,Health,Health_keywords,Sports,Sports_keywords,Lifestyle,Lifestyle_keywords,Politics,Politics_keywords,Economy,Economy_keywords,Entertainment,Entertainment_keywords,Religion,Religion_keywords,Stock Exchange,Stock Exchange_keywords,Courthouse types stories,Courthouse types stories_keywords,City Hall types stories,City Hall types stories_keywords,Business,Business_keywords,Leisure,Leisure_keywords,Obituaries,Obituaries_keywords,2nd Amendment,2nd Amendment_keywords,Russian Sphere,Russian Sphere_keywords,Immigration,Immigration_keywords,Race,Race_keywords,State House types stories,State House types stories_keywords,Abortion,Abortion_keywords,Science,Science_keywords,Technology,Technology_keywords
811454013287895040,3074563039,St. Louis Online,2016-12-21 06:11:00,0.0,(),,,,,0.0,(),,,2.0,"('fraud', 'prosecutor')",,,,,,,,,,,1.0,"('voter',)",,,,,,,,,1.0,"('evidence',)",,,,,,,,,,,,,,,,,,,,,,,,
810871148984619008,2752677905,New York City Today,2016-12-19 15:35:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811432110623965184,2570017414,Memphis Online,2016-12-21 04:44:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811248888300601344,2495567768,San Francisco Daily,2016-12-20 16:36:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('cop',)",,,,,,,,,,,,,,,,,,,,,,,1.0,"('mayor',)",,,,,,,,,,,,,,,,,,,,,,
812693912125116416,2601235821,Pittsburgh Today,2016-12-24 16:18:00,1.0,"('car',)",,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810938344020578304,2547141851,Chicago Daily News,2016-12-19 20:02:00,1.0,"('truck',)",,,,,,,,,,,1.0,"('christmas',)",,,,,1.0,"('run',)",,,,,1.0,"('market',)",,,,,,,,,1.0,"('report',)",,,,,,,,,,,,,,,,,,,,,,
812485830812069888,2675966513,Dallas Top News,2016-12-24 02:31:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('affidavit',)",,,,,,,,,,,,,,,,,,,,,,,,
810983910695964672,2620614029,Philadelphia Online,2016-12-19 23:03:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,2.0,"('dental', 'health')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810927025703751680,2601235821,Pittsburgh Today,2016-12-19 19:17:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,2.0,"('isolation', 'nutrition')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811364095849009152,3071479646,Baltimore Online,2016-12-21 00:14:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('holiday',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
811310812962914304,2753211010,Phoenix Daily News,2016-12-20 20:42:00,0.0,(),1.0,"('hike',)",,,,,,,,,,,,,,,,,1.0,"('hike',)",,,1.0,"('wage',)",,,,,,,,,,,,,1.0,"('hike',)",,,,,,,,,,,,,,,,,,
811317271360602112,3074563039,St. Louis Online,2016-12-20 21:08:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,1.0,"('defensive',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812147276764286976,2620614029,Philadelphia Online,2016-12-23 04:06:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812996000000000000,2944944427,Miami Today,2016-12-25 12:20:00,0.0,(),,,,,0.0,(),,,,,2.0,"('christmas', 'open')",,,,,1.0,"('close',)",,,,,,,,,1.0,"('christmas',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
812150548766064640,2547141851,Chicago Daily News,2016-12-23 04:19:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811731562102407168,2753338899,San Antonio Top News,2016-12-22 00:34:00,,,,,,,,,,,1.0,"('fbi',)",,,,,,,,,1.0,"('hunt',)",,,1.0,"('bank',)",,,,,,,,,,,1.0,"('bank',)",1.0,"('hunt',)",,,,,,,,,,,,,,,,,,
811653795188973568,2628066159,Houston Top News,2016-12-21 19:25:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('data',)",,
810859563360677888,2753146444,Cleveland Online,2016-12-19 14:49:00,0.0,(),1.0,"('travel',)",,,,,,,,,,,,,,,,,1.0,"('travel',)",,,1.0,"('price',)",,,1.0,"('holiday',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
812079309288591360,2624554209,Los Angeles Daily,2016-12-22 23:36:00,0.0,(),,,,,0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('report',)",,,,,,,,,1.0,"('russian',)",,,,,,,,,,,,
811161542880350208,2753146444,Cleveland Online,2016-12-20 10:49:00,0.0,(),,,,,0.0,(),0.0,(),2.0,"('arrest', 'police')",,,1.0,"('school',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812467626345693184,2547141851,Chicago Daily News,2016-12-24 01:19:00,1.0,"('truck',)",,,,,0.0,(),0.0,(),1.0,"('police',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810794000000000000,2753146444,Cleveland Online,2016-12-19 10:30:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('law',)",,,,,,,,,,,,,,,,,,,,,1.0,"('law',)",,,,,,,,,,,,,,,,,,,,,,,,
811194000000000000,2530830345,New Orleans Online,2016-12-20 12:57:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('cnn',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812845191061241856,2547141851,Chicago Daily News,2016-12-25 02:19:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('game',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811373155440848896,3074013672,Oakland Online,2016-12-21 00:50:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,1.0,"('oakland',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812328504637407232,2620614029,Philadelphia Online,2016-12-23 16:06:00,0.0,(),,,1.0,"('hijacker',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812162381363220480,2620614029,Philadelphia Online,2016-12-23 05:06:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810953705558310912,2620614029,Philadelphia Online,2016-12-19 21:03:00,0.0,(),,,,,0.0,(),0.0,(),,,1.0,"('christmas',)",,,,,,,,,,,,,,,1.0,"('christmas',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
811649255626723328,2591847731,Boston Today,2016-12-21 19:07:00,0.0,(),,,,,1.0,"('winter',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811596150637789184,2752677905,New York City Today,2016-12-21 15:36:00,0.0,(),1.0,"('tourist',)",,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812707000000000000,2587843805,KansasCityDailyNews,2016-12-24 17:10:00,0.0,(),,,,,0.0,(),0.0,(),,,1.0,"('christmas',)",,,,,,,,,,,,,,,1.0,"('christmas',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
810901098441703424,2753338899,San Antonio Top News,2016-12-19 17:34:00,0.0,(),,,,,0.0,(),0.0,(),,,,,1.0,"('austin',)",,,1.0,"('rookie',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810890784190988288,2484642526,Warfare Worldwide,2016-12-19 16:53:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,"('russian', 'turkey')",,,,,,,,,,,,
812038322767982592,3071479646,Baltimore Online,2016-12-22 20:53:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('burglary',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812303079865536512,2547141851,Chicago Daily News,2016-12-23 14:25:00,0.0,(),,,,,0.0,(),,,,,1.0,"('christmas',)",,,,,1.0,"('sport',)",,,,,,,,,1.0,"('christmas',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
811208109507182592,2752677905,New York City Today,2016-12-20 13:54:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812394703194886144,2495567768,San Francisco Daily,2016-12-23 20:29:00,0.0,(),,,,,1.0,"('sea',)",0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,1.0,"('roll',)",,,,,,,,,,,,,,,,,,,,,,
811345297012039680,2620614029,Philadelphia Online,2016-12-20 22:59:00,0.0,(),,,,,0.0,(),,,1.0,"('probation',)",,,,,1.0,"('body',)",,,,,,,,,,,,,,,1.0,"('probation',)",,,,,,,,,,,,,,,,,,,,,,,,
813057811362025472,2587843805,KansasCityDailyNews,2016-12-25 16:24:00,0.0,(),,,,,2.0,"('earthquake', 'tsunami')",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812751804526161920,2753338899,San Antonio Top News,2016-12-24 20:08:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811444450274709504,2547141851,Chicago Daily News,2016-12-21 05:33:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('market',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811621566899437568,2753146444,Cleveland Online,2016-12-21 17:17:00,0.0,(),1.0,"('park',)",,,0.0,(),,,,,,,,,,,,,1.0,"('park',)",,,,,,,,,,,,,,,,,1.0,"('park',)",,,,,,,,,,,,,,,,,,
811701362979282944,2495567768,San Francisco Daily,2016-12-21 22:34:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811577276160770048,2587843805,KansasCityDailyNews,2016-12-21 14:21:00,1.0,"('car',)",,,,,0.0,(),0.0,(),1.0,"('police',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812856935527645184,2620614029,Philadelphia Online,2016-12-25 03:06:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812094420166311936,2624554209,Los Angeles Daily,2016-12-23 00:36:00,0.0,(),,,,,0.0,(),0.0,(),,,1.0,"('live',)",,,,,,,,,,,,,1.0,"('wait',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810990972129701888,2743327187,Washington Online,2016-12-19 23:31:00,0.0,(),1.0,"('park',)",,,,,,,,,,,,,1.0,"('body',)",,,1.0,"('park',)",,,,,,,,,,,,,,,,,1.0,"('park',)",,,,,,,,,,,,,,,,,,
810866615428509696,2601235821,Pittsburgh Today,2016-12-19 15:17:00,0.0,(),,,,,3.0,"('flood', 'rain', 'snow')",1.0,"('flood',)",0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811064000000000000,2944766250,Atlanta Online,2016-12-20 04:21:00,0.0,(),,,,,0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('money',)",,,,,,,,,,,,,,,,,,,1.0,"('georgia',)",,,,,,,,,,,,
812666470836699136,2577082467,Cincinnati Today,2016-12-24 14:29:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811038282180083712,2753338899,San Antonio Top News,2016-12-20 02:39:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811964820845117440,2628066159,Houston Top News,2016-12-22 16:01:00,0.0,(),,,1.0,"('shoot',)",0.0,(),0.0,(),,,,,,,,,1.0,"('run',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811275311841165312,2944766250,Atlanta Online,2016-12-20 18:21:00,0.0,(),,,1.0,"('shoot',)",0.0,(),0.0,(),1.0,"('arrest',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812730406067904512,2944766250,Atlanta Online,2016-12-24 18:43:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811081994834759680,2753146444,Cleveland Online,2016-12-20 05:33:00,0.0,(),,,,,0.0,(),,,2.0,"('juvenile', 'police')",,,1.0,"('school',)",,,1.0,"('post',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810950688561840128,2587843805,KansasCityDailyNews,2016-12-19 20:51:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811285888575696896,2753146444,Cleveland Online,2016-12-20 19:03:00,0.0,(),,,,,0.0,(),0.0,(),2.0,"('police', 'robbery')",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810962765837987840,2753338899,San Antonio Top News,2016-12-19 21:39:00,0.0,(),1.0,"('airport',)",,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811050796624281600,2752677905,New York City Today,2016-12-20 03:29:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('performance',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811664115513131008,2752677905,New York City Today,2016-12-21 20:06:00,1.0,"('truck',)",,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812721345222086656,2944766250,Atlanta Online,2016-12-24 18:07:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810962515945525248,2591847731,Boston Today,2016-12-19 21:38:00,1.0,"('pedestrian',)",,,,,0.0,(),0.0,(),0.0,(),,,,,1.0,"('death',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810865855596818432,3071479646,Baltimore Online,2016-12-19 15:14:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810687954251382784,2611151319,Seattle Post,2016-12-19 03:27:00,0.0,(),1.0,"('star',)",,,0.0,(),,,,,,,,,,,2.0,"('bound', 'star')",,,,,,,,,,,1.0,"('short',)",,,,,,,,,,,,,,,,,,,,,,,,,,
810887510272462848,2495567768,San Francisco Daily,2016-12-19 16:40:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('offense',)",,,,,1.0,"('sex',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811260718985183232,2624554209,Los Angeles Daily,2016-12-20 17:23:00,1.0,"('passenger',)",1.0,"('passenger',)",,,0.0,(),,,1.0,"('police',)",,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('uber',)",,,,,,,,,,,,,,,,,,,,
811686006328008704,2675966513,Dallas Top News,2016-12-21 21:33:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,1.0,"('senior',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811784169844076544,2547141851,Chicago Daily News,2016-12-22 04:03:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811059177036673024,2547141851,Chicago Daily News,2016-12-20 04:02:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811274559487877120,2624554209,Los Angeles Daily,2016-12-20 18:18:00,1.0,"('freeway',)",,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810829161812099072,2620614029,Philadelphia Online,2016-12-19 12:48:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810832937826533376,2624554209,Los Angeles Daily,2016-12-19 13:03:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('custody',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812361000000000000,2630842499,San Diego Daily,2016-12-23 18:14:00,0.0,(),,,,,0.0,(),0.0,(),,,,,,,,,,,1.0,"('dance',)",,,,,,,,,,,,,,,,,1.0,"('dance',)",,,,,,,,,,,,,,,,,,
811028718214844416,2743327187,Washington Online,2016-12-20 02:01:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811976903926091776,2753146444,Cleveland Online,2016-12-22 16:49:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('police',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812713544185761792,2752677905,New York City Today,2016-12-24 17:36:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,1.0,"('run',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812115000000000000,2620614029,Philadelphia Online,2016-12-23 01:58:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('act',)",,,,,,
812475177372155904,3071479646,Baltimore Online,2016-12-24 01:49:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811718474418491392,2624554209,Los Angeles Daily,2016-12-21 23:42:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('murder',)",,,,,1.0,"('sex',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812078553508511744,2624554209,Los Angeles Daily,2016-12-22 23:33:00,0.0,(),,,,,0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('government',)",,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('racist',)",,,,,,,,
811442000000000000,2944944427,Miami Today,2016-12-21 05:23:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('rally',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812681000000000000,2547141851,Chicago Daily News,2016-12-24 15:25:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811588598868963328,2752677905,New York City Today,2016-12-21 15:06:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812685854477078528,2620614029,Philadelphia Online,2016-12-24 15:46:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,1.0,"('basketball',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812114303746764800,2547141851,Chicago Daily News,2016-12-23 01:55:00,0.0,(),1.0,"('park',)",,,0.0,(),,,,,,,,,,,,,1.0,"('park',)",,,,,,,,,,,,,,,,,1.0,"('park',)",,,,,,,,,,,,,,,,,,
812505886878994432,2753146444,Cleveland Online,2016-12-24 03:51:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811377266236256256,2547141851,Chicago Daily News,2016-12-21 01:06:00,2.0,"('car', 'train')",1.0,"('train',)",,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812168754289410048,2675966513,Dallas Top News,2016-12-23 05:31:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,2.0,"('coach', 'hoop')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812093244515483648,2675966513,Dallas Top News,2016-12-23 00:31:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('police',)",,,,,1.0,"('body',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810878000000000000,3071479646,Baltimore Online,2016-12-19 16:04:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('police',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811303262813122560,2753211010,Phoenix Daily News,2016-12-20 20:12:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812028253754064896,2743327187,Washington Online,2016-12-22 20:13:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,1.0,"('ambulance',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811262472552378368,2675966513,Dallas Top News,2016-12-20 17:30:00,0.0,(),1.0,"('star',)",,,0.0,(),,,,,1.0,"('open',)",,,,,1.0,"('star',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811726000000000000,2630842499,San Diego Daily,2016-12-22 00:10:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,1.0,"('university',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812003081688928256,2675966513,Dallas Top News,2016-12-22 18:33:00,0.0,(),,,,,0.0,(),0.0,(),,,1.0,"('christmas',)",,,,,,,,,,,,,,,1.0,"('christmas',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
811195000000000000,2620614029,Philadelphia Online,2016-12-20 13:03:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812023218957586432,2630842499,San Diego Daily,2016-12-22 19:53:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,2.0,"('death', 'flu')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812568560258129920,2630842499,San Diego Daily,2016-12-24 08:00:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('pas',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812551443949424640,2624554209,Los Angeles Daily,2016-12-24 06:52:00,0.0,(),,,,,2.0,"('cold', 'rain')",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811231000000000000,3071479646,Baltimore Online,2016-12-20 15:25:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('income',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812050154647863296,2611151319,Seattle Post,2016-12-22 21:40:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813114000000000000,2752677905,New York City Today,2016-12-25 20:06:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('nightclub',)",,,,,,,,,,,,,,,,,,
813037914846269440,2753338899,San Antonio Top News,2016-12-25 15:05:00,0.0,(),,,,,0.0,(),0.0,(),2.0,"('arrest', 'prison')",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812620104534032384,2484642526,Warfare Worldwide,2016-12-24 11:25:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812092489171607552,2537507303,El Paso Top News,2016-12-23 00:28:00,0.0,(),,,1.0,"('shoot',)",0.0,(),,,1.0,"('arrest',)",,,,,1.0,"('drug',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812373559989465088,2753338899,San Antonio Top News,2016-12-23 19:05:00,1.0,"('truck',)",,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812392000000000000,2944944427,Miami Today,2016-12-23 20:20:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('crime',)",,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('drive',)",,,,,,,,,,,,,,,,,,,,
812409219794239488,2591847731,Boston Today,2016-12-23 21:27:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,2.0,"('school', 'student')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811611331644297216,2752677905,New York City Today,2016-12-21 16:36:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,1.0,"('drug',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812038000000000000,2630842499,San Diego Daily,2016-12-22 20:53:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('law',)",,,,,,,,,,,,,,,,,,,,,1.0,"('law',)",,,,,,,,,,,,,,,,,,,,,,,,
813137093560070144,2495567768,San Francisco Daily,2016-12-25 21:39:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('want',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812099957050245120,2753211010,Phoenix Daily News,2016-12-23 00:58:00,0.0,(),,,1.0,"('terrorism',)",0.0,(),0.0,(),2.0,"('arrest', 'fbi')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812509157509234688,2570017414,Memphis Online,2016-12-24 04:04:00,0.0,(),2.0,"('flight', 'star')",,,,,,,,,,,,,1.0,"('medical',)",1.0,"('star',)",,,,,,,1.0,"('actress',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812033000000000000,2547141851,Chicago Daily News,2016-12-22 20:32:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
