tweetid,userid,user_display_name,tweet_time,Crime,Crime_keywords,Traffic,Traffic_keywords,Weather (Regular),Weather (Regular)_keywords,Weather (Extreme),Weather (Extreme)_keywords,Events,Events_keywords,Politics,Politics_keywords,Lifestyle,Lifestyle_keywords,Technology,Technology_keywords,Science,Science_keywords,Health,Health_keywords,City Hall types stories,City Hall types stories_keywords,Economy,Economy_keywords,Business,Business_keywords,Entertainment,Entertainment_keywords,Sports,Sports_keywords,2nd Amendment,2nd Amendment_keywords,Education,Education_keywords,Travel,Travel_keywords,Obituaries,Obituaries_keywords,Stock Exchange,Stock Exchange_keywords,Immigration,Immigration_keywords,Religion,Religion_keywords,Race,Race_keywords,Terrorism,Terrorism_keywords,Leisure,Leisure_keywords,Courthouse types stories,Courthouse types stories_keywords,Russian Sphere,Russian Sphere_keywords,State House types stories,State House types stories_keywords,Abortion,Abortion_keywords
720396298982010880,3074563039,St. Louis Online,2016-04-13 23:40:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,2.0,"('shortstop', 'sport')",,,,,,,,,,,,,,,,,,,,,,,,,,,,
720277023684362240,2601235821,Pittsburgh Today,2016-04-13 15:46:00,,,0.0,(),0.0,(),0.0,(),,,,,1.0,"('entertainment',)",,,,,,,,,,,,,1.0,"('entertainment',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720682000000000000,3899481526,Syria Today,2016-04-14 18:34:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('major',)",,,,,,,,,,,,,2.0,"('hezbollah', 'terrorist')",,,,,,,,,,
720837899130773504,2611151319,Seattle Post,2016-04-15 04:55:00,,,0.0,(),0.0,(),,,,,,,1.0,"('entertainment',)",,,,,,,,,,,,,2.0,"('documentary', 'entertainment')",,,,,,,,,,,,,,,,,,,1.0,"('shoot',)",,,,,,,,,,
720735215165923328,2601235821,Pittsburgh Today,2016-04-14 22:07:00,,,1.0,"('race',)",0.0,(),,,,,1.0,"('politics',)",,,,,,,,,,,,,1.0,"('general',)",,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('attorney',)",,,,,,
721807687474761728,2630842499,San Diego Daily,2016-04-17 21:08:00,1.0,"('party',)",,,,,,,1.0,"('party',)",2.0,"('politics', 'voter')",1.0,"('party',)",,,,,,,,,,,,,1.0,"('celebrity',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720601553338433536,2591847731,Boston Today,2016-04-14 13:16:00,0.0,(),1.0,"('hold',)",0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('money',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720395791454511104,2591847731,Boston Today,2016-04-13 23:38:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('cancer',)",,,1.0,"('money',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720074067865260032,2601235821,Pittsburgh Today,2016-04-13 02:20:00,,,0.0,(),0.0,(),,,1.0,"('series',)",,,,,,,,,,,,,,,,,1.0,"('series',)",1.0,"('screen',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
720436315066490880,2587843805,KansasCityDailyNews,2016-04-14 02:19:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720824488380620800,2601235821,Pittsburgh Today,2016-04-15 04:02:00,0.0,(),0.0,(),0.0,(),0.0,(),,,2.0,"('clinton', 'election')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720085318548860928,3074563039,St. Louis Online,2016-04-13 03:04:00,,,1.0,"('hold',)",0.0,(),,,,,,,,,,,,,,,,,1.0,"('business',)",1.0,"('business',)",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720122723989655552,2495567768,San Francisco Daily,2016-04-13 05:33:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('report',)",,,,,,,1.0,"('oakland',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
721067357976670208,2591847731,Boston Today,2016-04-15 20:07:00,,,0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('game',)",3.0,"('nba', 'sport', 'star')",,,,,1.0,"('star',)",,,,,,,,,,,,,,,,,,,,,,
721479992140431360,2611151319,Seattle Post,2016-04-16 23:26:00,1.0,"('torture',)",0.0,(),0.0,(),0.0,(),,,1.0,"('secretary',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720975802628644864,2495567768,San Francisco Daily,2016-04-15 14:03:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721534521837883392,2611151319,Seattle Post,2016-04-17 03:03:00,,,0.0,(),0.0,(),0.0,(),,,,,1.0,"('entertainment',)",,,,,,,,,,,,,1.0,"('entertainment',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720302464931528704,2611151319,Seattle Post,2016-04-13 17:27:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,1.0,"('physic',)",,,,,,,,,1.0,"('game',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720570716551192576,2587843805,KansasCityDailyNews,2016-04-14 11:13:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('shoot',)",,,,,,,,,,
720825847985274880,3074013672,Oakland Online,2016-04-15 04:07:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,2.0,"('baseball', 'sport')",,,,,,,,,,,,,,,,,,,,,,,,,,,,
719876927926829056,2611151319,Seattle Post,2016-04-12 13:16:00,,,0.0,(),0.0,(),0.0,(),,,,,1.0,"('entertainment',)",,,,,,,,,,,,,1.0,"('entertainment',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720800296629174272,2630842499,San Diego Daily,2016-04-15 02:25:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719800342259458048,3074563039,St. Louis Online,2016-04-12 08:12:00,,,0.0,(),,,,,,,2.0,"('democrat', 'political')",,,,,,,,,,,2.0,"('business', 'pay')",1.0,"('business',)",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720938196142395392,2611151319,Seattle Post,2016-04-15 11:33:00,,,0.0,(),0.0,(),,,,,1.0,"('protest',)",,,,,,,1.0,"('blood',)",,,,,,,,,,,,,,,,,,,,,1.0,"('refugee',)",,,,,,,,,,,,,,,,
720751601892233216,2630842499,San Diego Daily,2016-04-14 23:12:00,,,0.0,(),0.0,(),0.0,(),,,2.0,"('politics', 'trump')",,,,,,,,,,,,,1.0,"('manager',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720659794634211328,2611151319,Seattle Post,2016-04-14 17:07:00,0.0,(),0.0,(),0.0,(),0.0,(),,,1.0,"('obama',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720271923540668416,2611151319,Seattle Post,2016-04-13 15:26:00,,,0.0,(),0.0,(),,,1.0,"('festival',)",,,2.0,"('entertainment', 'festival')",,,,,,,,,,,,,2.0,"('entertainment', 'festival')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721022070264438784,2630842499,San Diego Daily,2016-04-15 17:07:00,,,0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('business',)",1.0,"('business',)",1.0,"('business',)",1.0,"('conference',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
720888070606684160,2601235821,Pittsburgh Today,2016-04-15 08:14:00,0.0,(),1.0,"('rush',)",0.0,(),0.0,(),,,,,,,,,,,1.0,"('hospital',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719956384524017664,2591847731,Boston Today,2016-04-12 18:32:00,,,0.0,(),0.0,(),,,1.0,"('ticket',)",,,,,,,,,,,,,,,,,1.0,"('game',)",1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
719892302974439424,2611151319,Seattle Post,2016-04-12 14:17:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,2.0,"('earnings', 'stock')",,,,,,,,,,,,,,,1.0,"('stock',)",,,,,,,,,,,,,,,,,,
720488294195294208,2611151319,Seattle Post,2016-04-14 05:46:00,2.0,"('arrest', 'detective')",0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719614867733262336,2587843805,KansasCityDailyNews,2016-04-11 19:55:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('airline',)",,,,,,,,,,,,,,,,,,,,,,
720089142718148608,2591847731,Boston Today,2016-04-13 03:20:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('sexual',)",,,,,,,,,,,,,1.0,"('school',)",,,,,,,,,,,,,,,,,,,,,,,,
720096328840306688,2611151319,Seattle Post,2016-04-13 03:48:00,0.0,(),0.0,(),0.0,(),0.0,(),,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721845553726750720,2495567768,San Francisco Daily,2016-04-17 23:39:00,0.0,(),0.0,(),0.0,(),0.0,(),,,1.0,"('trump',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720855522769903616,2611151319,Seattle Post,2016-04-15 06:05:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719985000000000000,2928870434,Newspeak Daily,2016-04-12 20:26:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,1.0,"('lab',)",2.0,"('health', 'healthcare')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720766735964512256,3074013672,Oakland Online,2016-04-15 00:12:00,,,0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('business',)",1.0,"('business',)",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719555689128017920,2630842499,San Diego Daily,2016-04-11 16:00:00,,,0.0,(),0.0,(),0.0,(),,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('settlement',)",,,,,,
719890991403048960,2587843805,KansasCityDailyNews,2016-04-12 14:12:00,0.0,(),0.0,(),0.0,(),0.0,(),,,2.0,"('politics', 'trump')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721257000000000000,2611151319,Seattle Post,2016-04-16 08:41:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('hollywood',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720725519302406144,3074013672,Oakland Online,2016-04-14 21:28:00,0.0,(),0.0,(),0.0,(),0.0,(),,,2.0,"('clinton', 'politics')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721021955906744320,2753211010,Phoenix Daily News,2016-04-15 17:06:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('airport',)",,,,,,,,,,,,,,,,,,,,,,
720228341433765888,2495567768,San Francisco Daily,2016-04-13 12:33:00,1.0,"('police',)",1.0,"('car',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720608189142577152,2630842499,San Diego Daily,2016-04-14 13:42:00,0.0,(),0.0,(),0.0,(),0.0,(),,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719859000000000000,2753211010,Phoenix Daily News,2016-04-12 12:05:00,0.0,(),0.0,(),0.0,(),0.0,(),,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720510663492313088,3899481526,Syria Today,2016-04-14 07:15:00,0.0,(),0.0,(),0.0,(),0.0,(),,,1.0,"('election',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720072242546089984,2611151319,Seattle Post,2016-04-13 02:12:00,0.0,(),0.0,(),0.0,(),0.0,(),1.0,"('live',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720032374717702144,2494112058,San Jose Daily,2016-04-12 23:34:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
719969467095093248,3074563039,St. Louis Online,2016-04-12 19:24:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('rookie',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
721168000000000000,2587843805,KansasCityDailyNews,2016-04-16 02:48:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721144355201765376,2587843805,KansasCityDailyNews,2016-04-16 01:13:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,1.0,"('matter',)",,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('black',)",,,,,,,,,,,,
720700683272335360,2591847731,Boston Today,2016-04-14 19:50:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('money',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720828636056592384,2601235821,Pittsburgh Today,2016-04-15 04:18:00,1.0,"('police',)",0.0,(),0.0,(),,,,,2.0,"('protest', 'trump')",,,,,,,,,,,,,,,1.0,"('director',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721560958020104192,2587843805,KansasCityDailyNews,2016-04-17 04:48:00,,,1.0,"('car',)",1.0,"('shower',)",0.0,(),,,1.0,"('clinton',)",,,,,,,,,,,1.0,"('dollar',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719588640641253376,2601235821,Pittsburgh Today,2016-04-11 18:11:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,2.0,"('health', 'medical')",,,,,,,,,1.0,"('close',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
719913620709122048,2494112058,San Jose Daily,2016-04-12 15:42:00,0.0,(),0.0,(),0.0,(),0.0,(),,,4.0,"('congress', 'obama', 'politics', 'republican')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721198095103500288,2630842499,San Diego Daily,2016-04-16 04:46:00,,,0.0,(),0.0,(),,,,,,,,,,,,,,,,,2.0,"('business', 'finance')",1.0,"('business',)",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720351484018184192,2611151319,Seattle Post,2016-04-13 20:42:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719565701397090304,3074563039,St. Louis Online,2016-04-11 16:40:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,2.0,"('rookie', 'sport')",,,,,,,,,,,,,,,,,,,,,,,,,,,,
721087842819055616,2587843805,KansasCityDailyNews,2016-04-15 21:28:00,,,0.0,(),1.0,"('cold',)",,,,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,1.0,"('level',)",,,,,,,,,,,,,,,,,,,1.0,"('russia',)",,,,
721079290888986624,2587843805,KansasCityDailyNews,2016-04-15 20:54:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721034023473033216,2494112058,San Jose Daily,2016-04-15 17:54:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
721139958371655680,3074013672,Oakland Online,2016-04-16 00:55:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
720740120488357888,2753211010,Phoenix Daily News,2016-04-14 22:26:00,0.0,(),0.0,(),0.0,(),0.0,(),,,3.0,"('democrat', 'politics', 'voter')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719858750522175488,2495567768,San Francisco Daily,2016-04-12 12:04:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720955921480822784,2587843805,KansasCityDailyNews,2016-04-15 12:44:00,1.0,"('parole',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('parole',)",,,,,,
721690580741296128,2587843805,KansasCityDailyNews,2016-04-17 13:23:00,1.0,"('arrest',)",0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721293680506580992,2630842499,San Diego Daily,2016-04-16 11:06:00,,,0.0,(),0.0,(),,,,,,,,,,,,,,,,,2.0,"('business', 'price')",1.0,"('business',)",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719854943838973952,3899481526,Syria Today,2016-04-12 11:49:00,0.0,(),0.0,(),1.0,"('air',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('isi',)",,,,,,,,,,
720370944124936192,2611151319,Seattle Post,2016-04-13 21:59:00,,,0.0,(),0.0,(),0.0,(),,,,,1.0,"('entertainment',)",,,,,,,,,,,,,1.0,"('entertainment',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719686887795855360,2630842499,San Diego Daily,2016-04-12 00:41:00,0.0,(),0.0,(),0.0,(),0.0,(),,,1.0,"('rally',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720046232194842624,2591847731,Boston Today,2016-04-13 00:29:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720472517111083008,2494112058,San Jose Daily,2016-04-14 04:43:00,,,0.0,(),0.0,(),0.0,(),1.0,"('live',)",,,,,,,,,,,,,,,,,,,2.0,"('pointer', 'sport')",,,,,,,,,,,,,,,,,,,,,,,,,,,,
720592090413969408,2587843805,KansasCityDailyNews,2016-04-14 12:38:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721440335931420672,2495567768,San Francisco Daily,2016-04-16 20:49:00,,,0.0,(),0.0,(),,,1.0,"('fundraise',)",1.0,"('clinton',)",,,,,,,,,,,1.0,"('wage',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721548787546587136,2601235821,Pittsburgh Today,2016-04-17 04:00:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720989827500351488,2630842499,San Diego Daily,2016-04-15 14:59:00,,,0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('business',)",1.0,"('business',)",1.0,"('business',)",,,,,,,1.0,"('airport',)",,,,,,,,,,,,,,,,,,,,,,
721198850858311680,2495567768,San Francisco Daily,2016-04-16 04:49:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('report',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720608111497601024,2494112058,San Jose Daily,2016-04-14 13:42:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719780000000000000,3899481526,Syria Today,2016-04-12 06:52:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('hezbollah',)",,,,,,,,,,
721373000000000000,3074563039,St. Louis Online,2016-04-16 16:19:00,,,,,,,,,,,,,,,,,,,,,,,1.0,"('business',)",1.0,"('business',)",1.0,"('business',)",1.0,"('close',)",,,,,,,,,,,,,,,,,,,,,,,1.0,"('turkey',)",,,,
720825619035004928,2591847731,Boston Today,2016-04-15 04:06:00,0.0,(),0.0,(),0.0,(),0.0,(),,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721428806905364480,2587843805,KansasCityDailyNews,2016-04-16 20:03:00,,,0.0,(),0.0,(),0.0,(),1.0,"('convention',)",2.0,"('gop', 'trump')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721203627147153408,2611151319,Seattle Post,2016-04-16 05:08:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
720476581689475072,2928870434,Newspeak Daily,2016-04-14 04:59:00,0.0,(),0.0,(),0.0,(),0.0,(),,,2.0,"('gop', 'politics')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720850638406455296,3074563039,St. Louis Online,2016-04-15 05:45:00,0.0,(),0.0,(),0.0,(),0.0,(),1.0,"('fair',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721325349057921024,2601235821,Pittsburgh Today,2016-04-16 13:12:00,0.0,(),0.0,(),0.0,(),0.0,(),,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720056260960235520,2587843805,KansasCityDailyNews,2016-04-13 01:09:00,,,0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('abortion',)",,,,,,,,,1.0,"('court',)",,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('abortion',)"
719613000000000000,2587843805,KansasCityDailyNews,2016-04-11 19:46:00,,,0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('abortion',)",1.0,"('report',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('abortion',)"
720102891990687744,2495567768,San Francisco Daily,2016-04-13 04:14:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('worker',)",1.0,"('worker',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719991355758419968,2587843805,KansasCityDailyNews,2016-04-12 20:51:00,2.0,"('fraud', 'police')",0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719994000000000000,2611151319,Seattle Post,2016-04-12 21:00:00,,,0.0,(),0.0,(),,,,,,,1.0,"('entertainment',)",,,,,,,,,,,,,2.0,"('entertainment', 'game')",2.0,"('championship', 'ncaa')",,,,,,,,,,,,,,,,,,,,,,,,,,,,
721465630960975872,2494112058,San Jose Daily,2016-04-16 22:29:00,,,0.0,(),0.0,(),,,1.0,"('playoff',)",,,,,,,,,,,,,,,,,1.0,"('game',)",1.0,"('playoff',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
719611178196934656,2587843805,KansasCityDailyNews,2016-04-11 19:40:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('american',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
719649000000000000,2495567768,San Francisco Daily,2016-04-11 22:12:00,,,0.0,(),0.0,(),0.0,(),,,3.0,"('gop', 'obama', 'politics')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('judicial',)",,,,,,
720717482500067328,3074563039,St. Louis Online,2016-04-14 20:56:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('close',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
721745678502760448,2601235821,Pittsburgh Today,2016-04-17 17:02:00,1.0,"('law',)",,,,,,,,,1.0,"('politics',)",,,,,,,1.0,"('medical',)",,,,,,,,,1.0,"('wolf',)",,,,,,,,,,,,,,,,,,,,,1.0,"('law',)",,,,,,
720048001008291840,2611151319,Seattle Post,2016-04-13 00:36:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
721511229039063040,2587843805,KansasCityDailyNews,2016-04-17 01:30:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('baseball',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
720366451505233920,2601235821,Pittsburgh Today,2016-04-13 21:42:00,,,0.0,(),0.0,(),0.0,(),,,1.0,"('politics',)",,,,,,,1.0,"('medical',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721068137194467328,2495567768,San Francisco Daily,2016-04-15 20:10:00,0.0,(),1.0,"('truck',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719731234830548992,3074563039,St. Louis Online,2016-04-12 03:37:00,,,0.0,(),0.0,(),0.0,(),,,2.0,"('political', 'politics')",,,,,,,,,,,,,,,,,,,,,1.0,"('university',)",,,,,,,,,,,,,,,,,,,,,,,,
720039062686408704,3074013672,Oakland Online,2016-04-13 00:01:00,,,0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('business',)",2.0,"('business', 'uber')",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719871601647353856,2630842499,San Diego Daily,2016-04-12 12:55:00,0.0,(),0.0,(),0.0,(),0.0,(),,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721075756441280512,2611151319,Seattle Post,2016-04-15 20:40:00,,,0.0,(),0.0,(),0.0,(),1.0,"('open',)",,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
720975274901245952,2494112058,San Jose Daily,2016-04-15 14:01:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719789011502411776,2753211010,Phoenix Daily News,2016-04-12 07:27:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('airport',)",,,,,,,,,,,,,,,,,,,,,,
721160722978201600,2495567768,San Francisco Daily,2016-04-16 02:18:00,,,0.0,(),0.0,(),,,1.0,"('ticket',)",,,,,,,,,,,,,1.0,"('price',)",,,1.0,"('game',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719381435509919744,2495567768,San Francisco Daily,2016-04-11 04:27:00,,,0.0,(),0.0,(),,,,,4.0,"('candidate', 'delegate', 'politics', 'trump')",1.0,"('hunt',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('hunt',)",,,,,,,,
