tweetid,userid,user_display_name,tweet_time,Health,Health_keywords,Traffic,Traffic_keywords,Weather (Regular),Weather (Regular)_keywords,Weather (Extreme),Weather (Extreme)_keywords,Crime,Crime_keywords,Lifestyle,Lifestyle_keywords,Travel,Travel_keywords,Leisure,Leisure_keywords,City Hall types stories,City Hall types stories_keywords,Obituaries,Obituaries_keywords,Sports,Sports_keywords,Politics,Politics_keywords,Events,Events_keywords,Business,Business_keywords,Education,Education_keywords,Terrorism,Terrorism_keywords,Entertainment,Entertainment_keywords,Economy,Economy_keywords,Courthouse types stories,Courthouse types stories_keywords,Race,Race_keywords,Technology,Technology_keywords,Religion,Religion_keywords,Stock Exchange,Stock Exchange_keywords,Russian Sphere,Russian Sphere_keywords,State House types stories,State House types stories_keywords,Immigration,Immigration_keywords,2nd Amendment,2nd Amendment_keywords,Science,Science_keywords
7.82e+17,2547141851,Chicago Daily News,2016-09-29 22:22:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2495567768,San Francisco Daily,2016-09-29 7:27:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('white',)",,,,,,,,,,,,,,,,
7.82e+17,2587843805,KansasCityDailyNews,2016-09-30 3:38:00,,,0.0,(),0.0,(),,,,,,,,,,,1.0,"('question',)",,,1.0,"('close',)",,,,,,,2.0,"('institute', 'student')",,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2547141851,Chicago Daily News,2016-09-28 11:43:00,,,0.0,(),0.0,(),0.0,(),1.0,"('murder',)",,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.83e+17,2547141851,Chicago Daily News,2016-10-02 23:10:00,,,0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('sox',)",,,,,1.0,"('manager',)",,,,,,,,,,,1.0,"('white',)",,,,,,,,,,,,,,,,
7.82e+17,2530830345,New Orleans Online,2016-10-01 23:27:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('coach',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2601235821,Pittsburgh Today,2016-09-29 20:14:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('school',)",,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2571870453,Detroit Daily News,2016-09-27 1:47:00,,,0.0,(),,,,,,,1.0,"('dance',)",1.0,"('star',)",1.0,"('dance',)",,,,,1.0,"('star',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8e+17,2587843805,KansasCityDailyNews,2016-09-26 12:31:00,,,1.0,"('ramp',)",0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('close',)",,,,,,,1.0,"('major',)",,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,3071479646,Baltimore Online,2016-09-29 3:30:00,1.0,"('pain',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('obama',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2530830345,New Orleans Online,2016-09-30 19:01:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,2.0,"('clinton', 'trump')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2530830345,New Orleans Online,2016-09-27 19:44:00,1.0,"('sex',)",0.0,(),0.0,(),,,1.0,"('prison',)",,,,,,,1.0,"('report',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,3074563039,St. Louis Online,2016-09-30 3:43:00,,,0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('stock',)",,,1.0,"('asian',)",,,,,1.0,"('stock',)",,,,,,,,,,
7.82e+17,2928870434,Newspeak Daily,2016-09-30 15:32:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,2.0,"('clinton', 'politics')",,,,,1.0,"('program',)",,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2547141851,Chicago Daily News,2016-09-28 16:41:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,1.0,"('game',)",,,,,,,,,,,,,,,,,,,,,,
7.82e+17,3074013672,Oakland Online,2016-09-30 13:02:00,,,0.0,(),0.0,(),0.0,(),1.0,"('cop',)",,,,,,,,,,,,,2.0,"('politics', 'trump')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2530830345,New Orleans Online,2016-09-28 2:50:00,,,0.0,(),0.0,(),0.0,(),0.0,(),1.0,"('peace',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2547141851,Chicago Daily News,2016-09-28 21:26:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,3.0,"('school', 'student', 'teacher')",1.0,"('shoot',)",,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2530830345,New Orleans Online,2016-10-01 20:34:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('school',)",1.0,"('shoot',)",,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,3074563039,St. Louis Online,2016-09-29 17:16:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2630842499,San Diego Daily,2016-10-02 3:15:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('clinton',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2630842499,San Diego Daily,2016-09-29 21:39:00,,,0.0,(),0.0,(),0.0,(),1.0,"('police',)",,,,,,,,,,,,,,,,,,,,,1.0,"('shoot',)",,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,3071479646,Baltimore Online,2016-09-27 21:19:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('black',)",,,,,,,,,,,,,,,,
7.82e+17,2577082467,Cincinnati Today,2016-10-01 21:04:00,1.0,"('sexual',)",0.0,(),0.0,(),0.0,(),1.0,"('prison',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2928870434,Newspeak Daily,2016-09-29 12:16:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2587843805,KansasCityDailyNews,2016-09-29 0:39:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.83e+17,2547141851,Chicago Daily News,2016-10-02 23:31:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('sox',)",,,,,,,,,,,,,,,,,1.0,"('white',)",,,,,,,,,,,,,,,,
7.81e+17,3074563039,St. Louis Online,2016-09-28 23:39:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,2.0,"('obama', 'politics')",,,2.0,"('boeing', 'sale')",,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2530830345,New Orleans Online,2016-09-28 22:09:00,,,1.0,"('bus',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2587843805,KansasCityDailyNews,2016-09-28 9:34:00,,,0.0,(),1.0,"('weather',)",1.0,"('weather',)",0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2591847731,Boston Today,2016-10-02 3:36:00,,,0.0,(),0.0,(),0.0,(),1.0,"('want',)",,,,,,,,,,,,,,,,,,,1.0,"('school',)",,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2928870434,Newspeak Daily,2016-09-29 17:07:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2928870434,Newspeak Daily,2016-09-29 12:08:00,3.0,"('disease', 'health', 'heart')",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('amgen',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2753211010,Phoenix Daily News,2016-09-27 4:32:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2753211010,Phoenix Daily News,2016-09-30 18:15:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8e+17,2570017414,Memphis Online,2016-09-26 13:04:00,,,1.0,"('transit',)",0.0,(),,,,,1.0,"('park',)",1.0,"('park',)",1.0,"('park',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8e+17,3071479646,Baltimore Online,2016-09-26 16:14:00,,,0.0,(),1.0,"('cold',)",0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2591847731,Boston Today,2016-10-01 9:41:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,3.0,"('clinton', 'politics', 'trump')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8e+17,2620614029,Philadelphia Online,2016-09-26 17:52:00,,,1.0,"('car',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2587843805,KansasCityDailyNews,2016-09-27 12:28:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2547141851,Chicago Daily News,2016-09-28 22:09:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('biden',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8e+17,2547141851,Chicago Daily News,2016-09-26 5:31:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,1.0,"('bear',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2743327187,Washington Online,2016-09-27 22:16:00,,,0.0,(),1.0,"('flood',)",1.0,"('flood',)",0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2495567768,San Francisco Daily,2016-09-28 20:22:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('fargo',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2547141851,Chicago Daily News,2016-09-27 16:28:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('fair',)",,,,,,,,,1.0,"('job',)",,,,,,,,,,,,,,,,,,,,
7.81e+17,3071479646,Baltimore Online,2016-09-29 3:07:00,,,0.0,(),2.0,"('inch', 'rain')",0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,3074563039,St. Louis Online,2016-09-29 5:24:00,,,0.0,(),,,,,,,1.0,"('trip',)",,,,,,,,,,,,,,,1.0,"('business',)",,,,,1.0,"('business',)",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,
7.81e+17,2495567768,San Francisco Daily,2016-09-28 16:22:00,1.0,"('sex',)",0.0,(),0.0,(),,,1.0,"('police',)",,,,,,,,,,,1.0,"('oakland',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2484642526,Warfare Worldwide,2016-09-29 11:03:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2547141851,Chicago Daily News,2016-09-29 18:24:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2675966513,Dallas Top News,2016-10-01 9:38:00,,,0.0,(),1.0,"('cold',)",0.0,(),2.0,"('arrest', 'murder')",,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2495567768,San Francisco Daily,2016-09-29 5:54:00,,,1.0,"('crosswalk',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2601235821,Pittsburgh Today,2016-10-01 4:58:00,,,0.0,(),0.0,(),,,1.0,"('party',)",1.0,"('party',)",,,,,,,,,,,,,1.0,"('party',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.83e+17,2530830345,New Orleans Online,2016-10-02 14:07:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,1.0,"('game',)",,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2484642526,Warfare Worldwide,2016-09-29 15:30:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,"('russian', 'syria')",,,,,,,,
7.82e+17,2587843805,KansasCityDailyNews,2016-09-30 14:21:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2601235821,Pittsburgh Today,2016-10-02 1:06:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8e+17,2587843805,KansasCityDailyNews,2016-09-26 17:48:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('judge',)",,,,,,,,,,,,,,,,,,
7.82e+17,2743327187,Washington Online,2016-10-01 22:22:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2495567768,San Francisco Daily,2016-09-29 3:35:00,,,0.0,(),0.0,(),0.0,(),1.0,"('police',)",,,,,,,,,,,,,,,,,,,,,1.0,"('shoot',)",,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2753146444,Cleveland Online,2016-09-29 17:05:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('court',)",2.0,"('politics', 'vote')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.83e+17,2530830345,New Orleans Online,2016-10-02 19:14:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,1.0,"('game',)",,,,,,,,,,,,,,,,,,,,,,
7.83e+17,2587843805,KansasCityDailyNews,2016-10-02 9:32:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2752677905,New York City Today,2016-09-28 2:49:00,,,0.0,(),,,,,,,1.0,"('festival',)",,,,,,,,,,,,,1.0,"('festival',)",,,,,,,1.0,"('festival',)",1.0,"('money',)",,,,,,,,,,,,,,,,,,,,
7.81e+17,2944766250,Atlanta Online,2016-09-29 12:33:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('thing',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2495567768,San Francisco Daily,2016-09-29 5:42:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('halloween',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2484642526,Warfare Worldwide,2016-09-29 15:27:00,,,0.0,(),0.0,(),,,1.0,"('accuse',)",,,,,,,,,,,,,,,,,,,,,1.0,"('terrorist',)",,,,,,,,,,,,,,,2.0,"('russia', 'syria')",,,,,,,,
7.82e+17,3074563039,St. Louis Online,2016-09-29 23:09:00,1.0,"('death',)",0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2587843805,KansasCityDailyNews,2016-09-27 21:29:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2495567768,San Francisco Daily,2016-09-29 22:55:00,,,0.0,(),1.0,"('hurricane',)",0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2570017414,Memphis Online,2016-09-29 6:20:00,,,0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('vote',)",1.0,"('memphis',)",1.0,"('worker',)",,,,,,,2.0,"('union', 'worker')",,,,,,,,,,,,,,,,,,,,
7.81e+17,2587843805,KansasCityDailyNews,2016-09-28 3:31:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2495567768,San Francisco Daily,2016-09-28 11:41:00,,,0.0,(),0.0,(),0.0,(),1.0,"('police',)",,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,3074563039,St. Louis Online,2016-10-01 7:23:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,2.0,"('political', 'trump')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.83e+17,2601235821,Pittsburgh Today,2016-10-02 17:20:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2495567768,San Francisco Daily,2016-09-28 15:27:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,2.0,"('clinton', 'republican')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2928870434,Newspeak Daily,2016-09-27 0:34:00,3.0,"('death', 'drug', 'health')",0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2743327187,Washington Online,2016-10-01 13:26:00,,,0.0,(),0.0,(),0.0,(),1.0,"('police',)",,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,3071479646,Baltimore Online,2016-09-30 9:55:00,,,,,,,,,,,,,,,,,1.0,"('mayor',)",,,1.0,"('post',)",1.0,"('obama',)",,,,,,,,,,,,,,,1.0,"('racist',)",1.0,"('meme',)",,,,,,,,,,,,,,
7.82e+17,2530830345,New Orleans Online,2016-09-29 18:52:00,,,0.0,(),0.0,(),,,2.0,"('burglary', 'police')",,,,,,,1.0,"('request',)",,,,,,,,,,,1.0,"('school',)",,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2547141851,Chicago Daily News,2016-09-27 4:45:00,,,0.0,(),,,,,1.0,"('party',)",1.0,"('party',)",,,,,,,,,,,1.0,"('republican',)",1.0,"('party',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,3899481526,Syria Today,2016-09-29 12:09:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('gathering',)",,,,,,,,,,,,,,,,,1.0,"('shiite',)",,,,,,,,,,,,
7.8e+17,2624554209,Los Angeles Daily,2016-09-26 19:19:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2587843805,KansasCityDailyNews,2016-10-01 13:19:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.83e+17,2530830345,New Orleans Online,2016-10-02 20:22:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8e+17,2752677905,New York City Today,2016-09-26 2:01:00,,,0.0,(),0.0,(),0.0,(),1.0,"('cop',)",,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2753211010,Phoenix Daily News,2016-09-29 0:36:00,,,0.0,(),1.0,"('sky',)",0.0,(),1.0,"('accuse',)",,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,3899481526,Syria Today,2016-09-28 23:27:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('islamic',)",,,,,,,,,,,,
7.82e+17,2620614029,Philadelphia Online,2016-09-29 14:25:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('pop',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2928870434,Newspeak Daily,2016-09-29 23:11:00,,,0.0,(),,,,,1.0,"('impeachment',)",,,,,,,,,,,,,3.0,"('clinton', 'politics', 'trump')",,,,,,,,,,,1.0,"('corruption',)",1.0,"('impeachment',)",,,,,,,,,,,,,,,,,,
7.8e+17,3071479646,Baltimore Online,2016-09-26 6:28:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('school',)",,,,,,,,,,,,,,,,,,,,,,,,,,
7.83e+17,2547141851,Chicago Daily News,2016-10-02 23:48:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,1.0,"('bear',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2495567768,San Francisco Daily,2016-09-29 0:46:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('trump',)",,,,,,,,,,,1.0,"('union',)",,,,,,,,,,,,,,,,,,,,
7.83e+17,2611151319,Seattle Post,2016-10-02 9:17:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2591847731,Boston Today,2016-09-29 9:59:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2587843805,KansasCityDailyNews,2016-09-29 18:15:00,1.0,"('health',)",,,,,,,1.0,"('law',)",,,,,,,1.0,"('report',)",,,,,1.0,"('obama',)",,,,,,,,,,,,,1.0,"('law',)",,,,,,,,,,,,,,,,,,
7.81e+17,2530830345,New Orleans Online,2016-09-28 14:44:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2547141851,Chicago Daily News,2016-09-28 22:45:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2752677905,New York City Today,2016-09-29 19:33:00,,,0.0,(),0.0,(),0.0,(),,,,,1.0,"('airport',)",,,,,,,,,1.0,"('jfk',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2587843805,KansasCityDailyNews,2016-09-29 17:37:00,,,0.0,(),0.0,(),0.0,(),,,,,1.0,"('star',)",,,,,,,1.0,"('star',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,3074563039,St. Louis Online,2016-10-02 0:46:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2547141851,Chicago Daily News,2016-09-28 22:17:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('trump',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,3074563039,St. Louis Online,2016-10-01 18:46:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('mormon',)",,,,,,,,,,,,
7.82e+17,2928870434,Newspeak Daily,2016-10-01 19:06:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,3.0,"('clinton', 'politics', 'trump')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,3074563039,St. Louis Online,2016-09-28 16:13:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2944766250,Atlanta Online,2016-09-28 13:17:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('ceo',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,3074563039,St. Louis Online,2016-09-28 18:12:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2484642526,Warfare Worldwide,2016-09-29 10:05:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2928870434,Newspeak Daily,2016-09-28 0:13:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,3.0,"('clinton', 'politics', 'trump')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2743327187,Washington Online,2016-09-29 17:52:00,,,0.0,(),0.0,(),,,,,,,,,,,,,,,,,3.0,"('candidate', 'politics', 'trump')",,,1.0,"('manager',)",,,,,,,1.0,"('money',)",,,,,,,,,,,,,,,,,,,,
7.8e+17,2547141851,Chicago Daily News,2016-09-26 18:44:00,,,0.0,(),,,,,,,1.0,"('park',)",1.0,"('park',)",1.0,"('park',)",,,,,,,,,,,,,,,1.0,"('shoot',)",,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,3074563039,St. Louis Online,2016-10-02 4:11:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('rally',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8e+17,2495567768,San Francisco Daily,2016-09-26 3:41:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2571870453,Detroit Daily News,2016-09-29 12:17:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('live',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,3899481526,Syria Today,2016-09-30 6:44:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
